100	0.00124508	0.000134505	0.0171443	0.00172735	0.028455
200	0.00288864	0.000311366	0.0169576	0.00177506	0.0641654
300	0.00439904	0.000490926	0.0155689	0.00177875	0.0999336
400	0.00578603	0.000671716	0.0144102	0.0017868	0.13575
500	0.00709402	0.000853522	0.0136147	0.00179618	0.171678
600	0.00835543	0.00103619	0.0130719	0.00177947	0.207789
700	0.0095902	0.00121979	0.0127443	0.00179976	0.244077
800	0.0108093	0.00140423	0.0125132	0.00178525	0.280531
900	0.0120199	0.00158942	0.0123637	0.00179311	0.317155
1000	0.0132256	0.00177534	0.0122545	0.00178559	0.353933
1100	0.0144288	0.00196226	0.0121706	0.001796	0.390806
1200	0.0156297	0.00214966	0.0121197	0.00178852	0.427779
1300	0.0168306	0.00233782	0.0120872	0.00178303	0.464873
1400	0.0180308	0.00252642	0.0120421	0.00177554	0.502084
1500	0.0192311	0.00271578	0.0120089	0.00177533	0.539362
1600	0.0204313	0.00290601	0.0119874	0.00176618	0.576676
1700	0.0216315	0.00309671	0.0119816	0.00179503	0.614067
1800	0.0228318	0.00328749	0.0119815	0.00177128	0.651621
1900	0.0240324	0.0034804	0.0119266	0.00176476	0.688991
2000	0.0252331	0.00367224	0.0119597	0.00177212	0.726684
2100	0.0264347	0.00386636	0.0119003	0.00176564	0.764212
2200	0.0276343	0.00405959	0.0119206	0.00176913	0.801906
2300	0.0288373	0.00425421	0.0119454	0.00177437	0.839706
2400	0.0300381	0.00445028	0.0118694	0.00176336	0.877298
2500	0.0312372	0.00464578	0.0118868	0.00176696	0.915016
2600	0.0324386	0.00484246	0.0119035	0.00177036	0.952806
2700	0.0336419	0.0050403	0.0119184	0.00177334	0.990659
2800	0.0348445	0.00523915	0.0118618	0.00176616	1.02845
2900	0.0360433	0.00543773	0.0118434	0.00176253	1.06621
3000	0.0372418	0.00563703	0.0118531	0.00176433	1.10396
3100	0.0384412	0.00583732	0.0118616	0.0017659	1.14173
3200	0.0396417	0.00603857	0.011869	0.00176727	1.17954
3300	0.0408429	0.00624077	0.0118757	0.00176848	1.21738
3400	0.0420449	0.00644389	0.0118817	0.00176953	1.25525
3500	0.0432475	0.00664793	0.0118871	0.00177044	1.29314
3600	0.0444507	0.00685286	0.0118919	0.00177123	1.33105
3700	0.0456544	0.00705868	0.0118963	0.00177192	1.36899
3800	0.0468584	0.00726538	0.0119002	0.00177252	1.40694
3900	0.0480606	0.00747258	0.0118336	0.00176349	1.44484
4000	0.0492579	0.00767917	0.0118208	0.00175007	1.4827
4100	0.0504546	0.00788589	0.0118228	0.00175059	1.52062
4200	0.0516514	0.00809346	0.0118246	0.00175107	1.55854
4300	0.0528483	0.00830187	0.0118263	0.0017515	1.59646
4400	0.0540453	0.00851112	0.0118277	0.00175191	1.63439
4500	0.0552423	0.0087212	0.011829	0.00175228	1.67233
4600	0.0564393	0.00893212	0.0118302	0.00175262	1.71026
4700	0.0576353	0.00914449	0.0118169	0.00176066	1.74804
4800	0.0588308	0.00935777	0.0118173	0.00176055	1.78579
4900	0.0600263	0.00957183	0.0118176	0.00176044	1.82354
5000	0.0612217	0.00978666	0.0118178	0.00176032	1.86129
5100	0.0624183	0.0100016	0.0118324	0.00175254	1.89923
5200	0.0636148	0.0102173	0.0118247	0.00176152	1.93718
5300	0.0648101	0.0104346	0.0118194	0.00176073	1.97493
5400	0.0660051	0.0106526	0.0118195	0.00176058	2.01269
5500	0.0672001	0.0108714	0.0118196	0.00176044	2.05046
5600	0.0683954	0.0110906	0.0118339	0.00175242	2.0883
5700	0.0695914	0.0113103	0.0118343	0.0017527	2.12626
5800	0.0707868	0.0115311	0.0118205	0.00176082	2.16413
5900	0.0719813	0.0117531	0.0118207	0.00176065	2.2019
6000	0.0731757	0.0119759	0.0118207	0.0017605	2.23967
6100	0.0743699	0.0121994	0.0118209	0.0017554	2.27743
6200	0.0755653	0.012423	0.011835	0.00175255	2.3154
6300	0.0767606	0.0126474	0.011829	0.00176027	2.35336
6400	0.0779546	0.0128733	0.0118214	0.0017607	2.39113
6500	0.0791483	0.0131	0.0118214	0.00176053	2.4289
6600	0.0803418	0.0133275	0.0118212	0.00176037	2.46667
6700	0.081536	0.0135553	0.0118354	0.00175241	2.50456
6800	0.0827306	0.0137837	0.0118357	0.00175267	2.54253
6900	0.0839244	0.0140133	0.0118218	0.00176072	2.58038
7000	0.0851174	0.0142439	0.0118218	0.00176055	2.61815
7100	0.0863103	0.0144754	0.0118217	0.00176039	2.65593
7200	0.0875032	0.0147074	0.0118356	0.00175225	2.69375
7300	0.0886972	0.0149396	0.0118359	0.00175254	2.73172
7400	0.0898907	0.0151729	0.0118221	0.00176079	2.76964
7500	0.091083	0.0154075	0.0118221	0.00176058	2.80741
7600	0.0922751	0.0156429	0.011822	0.00176041	2.84519
7700	0.0934671	0.015879	0.0118217	0.00176025	2.88296
7800	0.09466	0.0161153	0.011836	0.00175241	2.92091
7900	0.095853	0.0163523	0.0118363	0.00175267	2.95888
8000	0.0970448	0.0165908	0.0118223	0.00176061	2.99668
8100	0.0982362	0.0168301	0.0118222	0.00176044	3.03446
8200	0.0994273	0.0170702	0.0118219	0.00176028	3.07223
8300	0.100619	0.0173106	0.0118361	0.0017523	3.11011
8400	0.101811	0.0175516	0.0118362	0.00175256	3.14808
8500	0.103003	0.0177937	0.0118223	0.00176065	3.18595
8600	0.104193	0.018037	0.0118223	0.00176048	3.22373
8700	0.105384	0.018281	0.0118221	0.00176032	3.2615
8800	0.106574	0.0185256	0.0118359	0.00175213	3.29932
8900	0.107766	0.0187705	0.0118362	0.00175245	3.33729
9000	0.108957	0.0190163	0.0118227	0.00176077	3.37522
9100	0.110146	0.0192635	0.0118224	0.00176052	3.413
9200	0.111336	0.0195115	0.0118222	0.00176036	3.45077
9300	0.112526	0.0197602	0.011822	0.0017602	3.48855
9400	0.113716	0.0200091	0.0118362	0.00175235	3.52649
9500	0.114906	0.0202587	0.0118365	0.00175261	3.56447
9600	0.116096	0.0205097	0.0118224	0.00176057	3.60227
9700	0.117284	0.0207616	0.0118223	0.0017604	3.64005
9800	0.118473	0.0210142	0.0118221	0.00176024	3.67782
9900	0.119662	0.0212673	0.0118362	0.00175225	3.7157
10000	0.120852	0.0215208	0.0118364	0.00175251	3.75367
10100	0.122041	0.0217755	0.0118224	0.00176062	3.79155
10200	0.123229	0.0220313	0.0118224	0.00176045	3.82932
10300	0.124416	0.0222879	0.0118222	0.00176029	3.8671
10400	0.125604	0.0225452	0.0118356	0.00175202	3.90491
10500	0.126793	0.0228026	0.0118363	0.00175241	3.94288
10600	0.127981	0.023061	0.0118234	0.00176088	3.98082
10700	0.129169	0.0233207	0.0118225	0.00176051	4.0186
10800	0.130355	0.0235812	0.0118223	0.00176034	4.05637
10900	0.131542	0.0238425	0.011822	0.00176018	4.09415
11000	0.13273	0.024104	0.0118362	0.00175231	4.13208
