4300	0.310065	0.335355	0.240702	0.219806	0.631829	0.804198	0.688656	-1.63835	10.3649	10.349	14.9863	-0.0194112	-0.0156956	14.9724	-0.304	-0.304	-0.31	-0.31	0.0223228	0.0214461	0.021038	0.0220442	
4400	0.309962	0.335254	0.240627	0.219732	0.631119	0.803248	0.687773	-1.63812	10.3646	10.3492	14.9863	-0.0193622	-0.0155191	14.9724	-0.304	-0.304	-0.31	-0.31	0.0223244	0.0214475	0.021043	0.0220448	
4500	0.309869	0.335163	0.24056	0.219666	0.630465	0.80235	0.686944	-1.63791	10.3642	10.3495	14.9863	-0.0193213	-0.0153626	14.9723	-0.304	-0.304	-0.31	-0.31	0.0223258	0.0214487	0.0210477	0.0220454	
4600	0.309785	0.335081	0.2405	0.219606	0.629861	0.801501	0.686164	-1.63771	10.3639	10.3497	14.9863	-0.0192868	-0.0152231	14.9722	-0.304	-0.304	-0.31	-0.31	0.0223271	0.0214497	0.021052	0.0220458	
4700	0.310466	0.335691	0.242375	0.221567	0.61561	0.81096	0.695526	-1.62943	10.3639	10.3494	14.9863	-0.0192992	-0.0154098	14.9724	-0.304	-0.304	-0.31	-0.31	0.0223286	0.0214511	0.0210511	0.0220474	
4800	0.310429	0.335656	0.242315	0.221499	0.615997	0.811965	0.696534	-1.62972	10.3642	10.3492	14.9862	-0.0193263	-0.0156189	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223302	0.0214526	0.0210494	0.0220491	
4900	0.310396	0.335626	0.242261	0.221439	0.616351	0.812918	0.697474	-1.62996	10.3644	10.349	14.9862	-0.019352	-0.0158005	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223316	0.021454	0.0210477	0.0220507	
5000	0.310367	0.3356	0.242212	0.221384	0.616675	0.813821	0.69835	-1.63019	10.3647	10.3488	14.9861	-0.0193765	-0.0159591	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223329	0.0214553	0.021046	0.022052	
5100	0.309579	0.334886	0.24024	0.219323	0.630542	0.804172	0.688834	-1.63842	10.3646	10.3493	14.9862	-0.019351	-0.0157421	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223335	0.0214558	0.0210501	0.0220519	
5200	0.309939	0.335189	0.241676	0.220849	0.623258	0.807821	0.692927	-1.62197	10.3643	10.3495	14.9862	-0.0193224	-0.0155785	14.9725	-0.304004	-0.304	-0.309963	-0.309969	0.022334	0.0214563	0.0210537	0.0220518	
5300	0.310239	0.335475	0.242112	0.221286	0.615869	0.812986	0.697532	-1.62993	10.3643	10.3491	14.9861	-0.0193495	-0.0157651	14.9726	-0.304	-0.304	-0.31	-0.31	0.022335	0.0214573	0.0210515	0.022053	
5400	0.310225	0.335463	0.242078	0.221247	0.616229	0.813884	0.698403	-1.63016	10.3645	10.3489	14.9861	-0.0193777	-0.0159281	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223359	0.0214583	0.0210496	0.0220541	
5500	0.310214	0.335453	0.242047	0.221211	0.61656	0.814735	0.699217	-1.63036	10.3647	10.3488	14.9861	-0.0194037	-0.0160711	14.9728	-0.304	-0.304	-0.31	-0.31	0.0223368	0.0214592	0.0210477	0.0220552	
5600	0.309459	0.334773	0.240085	0.219157	0.630912	0.805975	0.690553	-1.63882	10.3648	10.3489	14.9861	-0.0194074	-0.0160191	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223373	0.0214597	0.0210486	0.0220555	
5700	0.309417	0.334731	0.240071	0.21915	0.630264	0.804933	0.689521	-1.63852	10.3646	10.3493	14.9861	-0.0193757	-0.0157926	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223375	0.0214598	0.0210525	0.0220549	
5800	0.310124	0.335364	0.241992	0.221163	0.615663	0.813569	0.698039	-1.62999	10.3644	10.3491	14.9861	-0.0193704	-0.0157875	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223378	0.0214602	0.0210532	0.0220551	
5900	0.310123	0.335363	0.24197	0.221136	0.616038	0.814433	0.69888	-1.63022	10.3645	10.3489	14.9861	-0.0193992	-0.0159504	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223385	0.0214609	0.021051	0.022056	
6000	0.310121	0.335363	0.241949	0.221112	0.616386	0.81525	0.699664	-1.63042	10.3648	10.3487	14.986	-0.0194254	-0.0160931	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223391	0.0214616	0.021049	0.0220568	
6100	0.310119	0.335384	0.241217	0.220301	0.644626	0.868204	0.743866	-1.63271	10.365	10.3486	14.986	-0.0194489	-0.0162045	14.9728	-0.30403	-0.304001	-0.310277	-0.310297	0.0223396	0.0214622	0.0210471	0.0220576	
6200	0.309357	0.334674	0.239987	0.21906	0.630516	0.806172	0.690669	-1.63878	10.3648	10.349	14.9861	-0.0194201	-0.0159567	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223396	0.0214622	0.0210511	0.0220569	
6300	0.309451	0.334622	0.241599	0.220811	0.589775	0.83019	0.71231	-1.65406	10.3645	10.3493	14.9861	-0.0193877	-0.0157503	14.9725	-0.304008	-0.304001	-0.310175	-0.310175	0.0223395	0.0214621	0.0210546	0.0220562	
6400	0.31006	0.335302	0.241906	0.221073	0.615832	0.814701	0.699082	-1.63023	10.3646	10.3489	14.9861	-0.0194139	-0.0159286	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223399	0.0214626	0.0210523	0.0220569	
6500	0.310065	0.335308	0.241892	0.221055	0.616198	0.815499	0.699854	-1.63044	10.3647	10.3487	14.986	-0.0194402	-0.0160762	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223404	0.0214631	0.0210501	0.0220577	
6600	0.31007	0.335314	0.24188	0.221039	0.616535	0.816256	0.700577	-1.63062	10.365	10.3486	14.986	-0.019464	-0.0162058	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223408	0.0214636	0.021048	0.0220583	
6700	0.309324	0.334643	0.239937	0.219006	0.630725	0.807098	0.691525	-1.63898	10.365	10.3488	14.986	-0.0194558	-0.0160813	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223408	0.0214637	0.0210498	0.0220581	
6800	0.309297	0.334614	0.239938	0.219013	0.630095	0.80599	0.690434	-1.63868	10.3647	10.3492	14.9861	-0.0194227	-0.0158518	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223406	0.0214635	0.0210535	0.0220572	
6900	0.310021	0.335264	0.24187	0.221038	0.61564	0.814797	0.699126	-1.63021	10.3646	10.349	14.9861	-0.0194231	-0.0158899	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223408	0.0214636	0.0210533	0.0220574	
7000	0.31003	0.335274	0.241859	0.221023	0.616022	0.815588	0.699898	-1.63042	10.3647	10.3487	14.986	-0.0194494	-0.0160441	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223411	0.0214641	0.021051	0.022058	
7100	0.310038	0.335283	0.24185	0.22101	0.616374	0.816336	0.700619	-1.63061	10.3649	10.3486	14.986	-0.0194732	-0.0161791	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223415	0.0214645	0.0210489	0.0220587	
7200	0.30932	0.33464	0.239915	0.218981	0.630959	0.80784	0.692214	-1.63913	10.3651	10.3486	14.986	-0.0194853	-0.0161892	14.9727	-0.304	-0.304	-0.309998	-0.309998	0.0223416	0.0214648	0.0210485	0.0220589	
7300	0.309283	0.334601	0.23991	0.218983	0.630281	0.80669	0.691079	-1.63884	10.3649	10.349	14.986	-0.0194501	-0.0159471	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223414	0.0214645	0.0210523	0.022058	
7400	0.309983	0.335226	0.241837	0.221006	0.6155	0.81475	0.699043	-1.63013	10.3646	10.3491	14.9861	-0.0194275	-0.0158405	14.9725	-0.304	-0.304	-0.310001	-0.310002	0.0223412	0.0214643	0.0210543	0.0220575	
7500	0.310007	0.335251	0.241841	0.221005	0.615852	0.81556	0.699839	-1.63039	10.3647	10.3488	14.986	-0.019454	-0.0160023	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223415	0.0214647	0.0210519	0.0220581	
7600	0.310018	0.335263	0.241833	0.220994	0.616219	0.816308	0.700564	-1.63059	10.3649	10.3486	14.986	-0.0194779	-0.0161434	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223418	0.0214651	0.0210497	0.0220587	
7700	0.310028	0.335274	0.241826	0.220983	0.616557	0.817016	0.701241	-1.63077	10.3651	10.3484	14.986	-0.0194997	-0.0162672	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223421	0.0214654	0.0210476	0.0220593	
7800	0.309278	0.334597	0.239892	0.218962	0.630473	0.807287	0.691636	-1.63898	10.365	10.3489	14.986	-0.0194734	-0.016037	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223418	0.0214652	0.021051	0.0220585	
7900	0.309255	0.334573	0.239898	0.218974	0.629864	0.806165	0.690541	-1.63869	10.3647	10.3492	14.9861	-0.01944	-0.0158151	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223415	0.0214648	0.0210547	0.0220576	
8000	0.309992	0.335236	0.24183	0.220996	0.615685	0.815447	0.699703	-1.63035	10.3646	10.3488	14.986	-0.0194547	-0.015953	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223417	0.021465	0.0210528	0.0220581	
8100	0.310004	0.335249	0.241824	0.220985	0.616066	0.816199	0.700438	-1.63055	10.3648	10.3486	14.986	-0.019479	-0.0161009	14.9726	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214654	0.0210505	0.0220587	
8200	0.310015	0.335261	0.241818	0.220976	0.616416	0.816912	0.701124	-1.63073	10.365	10.3485	14.986	-0.019501	-0.0162304	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223422	0.0214657	0.0210484	0.0220593	
8300	0.309278	0.334598	0.23988	0.218948	0.630674	0.807826	0.692146	-1.63912	10.3651	10.3487	14.986	-0.0194943	-0.0161266	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223422	0.0214657	0.0210498	0.022059	
8400	0.309255	0.334574	0.239887	0.218961	0.630051	0.806673	0.691017	-1.63881	10.3648	10.3491	14.986	-0.0194591	-0.0158939	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223418	0.0214653	0.0210535	0.022058	
8500	0.30998	0.335225	0.241825	0.220992	0.615526	0.815288	0.699527	-1.63029	10.3646	10.3489	14.9861	-0.0194529	-0.0159006	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223418	0.0214653	0.0210537	0.022058	
8600	0.309994	0.335239	0.241819	0.220982	0.615919	0.816048	0.700275	-1.63051	10.3648	10.3487	14.986	-0.0194778	-0.0160556	14.9726	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214656	0.0210513	0.0220586	
8700	0.310006	0.335252	0.241813	0.220973	0.616282	0.816767	0.700972	-1.63069	10.365	10.3485	14.986	-0.0195001	-0.0161909	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223423	0.0214659	0.0210492	0.0220591	
8800	0.309303	0.334624	0.23989	0.218955	0.630982	0.8083	0.692602	-1.63917	10.3651	10.3485	14.986	-0.0195131	-0.0162162	14.9727	-0.304	-0.304	-0.309998	-0.309997	0.0223424	0.0214661	0.0210485	0.0220594	
8900	0.309258	0.334577	0.23988	0.218952	0.630242	0.80714	0.691459	-1.63893	10.3649	10.3489	14.986	-0.0194763	-0.0159721	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223421	0.0214657	0.0210522	0.0220584	
9000	0.309941	0.335185	0.241797	0.220967	0.6152	0.815139	0.699361	-1.63038	10.3646	10.349	14.9861	-0.0194494	-0.015845	14.9725	-0.304	-0.304	-0.310003	-0.310003	0.0223418	0.0214654	0.0210545	0.0220578	
9100	0.309986	0.335231	0.241817	0.220981	0.615777	0.815866	0.700085	-1.63045	10.3647	10.3487	14.986	-0.0194747	-0.0160077	14.9726	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214657	0.0210521	0.0220584	
9200	0.309999	0.335244	0.241811	0.220972	0.616151	0.816594	0.700795	-1.63065	10.3649	10.3485	14.986	-0.0194975	-0.0161493	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223423	0.021466	0.0210499	0.022059	
9300	0.310011	0.335257	0.241806	0.220964	0.616495	0.817284	0.701458	-1.63082	10.3651	10.3484	14.986	-0.0195182	-0.0162733	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223425	0.0214662	0.0210478	0.0220595	
9400	0.309263	0.334583	0.239874	0.218944	0.630445	0.807593	0.691892	-1.63905	10.365	10.3488	14.986	-0.0194926	-0.0160534	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223422	0.021466	0.021051	0.0220588	
9500	0.309242	0.33456	0.239881	0.218958	0.629839	0.806451	0.69078	-1.63875	10.3647	10.3491	14.9861	-0.019458	-0.0158303	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223419	0.0214656	0.0210546	0.0220578	
9600	0.309979	0.335224	0.241816	0.220982	0.615626	0.815643	0.699857	-1.63039	10.3647	10.3488	14.986	-0.0194695	-0.0159535	14.9725	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214657	0.021053	0.0220582	
9700	0.309992	0.335238	0.241811	0.220973	0.616012	0.816382	0.700582	-1.63059	10.3648	10.3486	14.986	-0.019493	-0.0161021	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223422	0.021466	0.0210507	0.0220588	
9800	0.310005	0.335251	0.241806	0.220964	0.616368	0.817083	0.701259	-1.63077	10.365	10.3484	14.986	-0.0195143	-0.016232	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223425	0.0214663	0.0210485	0.0220594	
9900	0.30927	0.33459	0.239869	0.218937	0.630658	0.808042	0.692327	-1.63917	10.3651	10.3487	14.986	-0.0195085	-0.0161393	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223424	0.0214662	0.0210497	0.0220591	
10000	0.309248	0.334567	0.239877	0.218951	0.630037	0.806876	0.691185	-1.63886	10.3648	10.349	14.986	-0.0194724	-0.0159054	14.9725	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214658	0.0210534	0.0220582	
10100	0.309973	0.335217	0.241816	0.220984	0.615477	0.815403	0.699613	-1.63032	10.3646	10.3489	14.9861	-0.0194632	-0.0158969	14.9725	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214657	0.0210538	0.022058	
10200	0.309987	0.335232	0.241811	0.220974	0.615873	0.816156	0.700355	-1.63053	10.3648	10.3486	14.986	-0.0194875	-0.0160528	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223422	0.021466	0.0210515	0.0220586	
10300	0.31	0.335246	0.241806	0.220966	0.61624	0.816868	0.701047	-1.63072	10.365	10.3485	14.986	-0.0195093	-0.0161889	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223424	0.0214663	0.0210493	0.0220592	
10400	0.309322	0.334642	0.239914	0.218979	0.630556	0.808589	0.692855	-1.63963	10.3652	10.3485	14.986	-0.0195244	-0.0162335	14.9727	-0.303999	-0.304	-0.309997	-0.309997	0.0223426	0.0214664	0.0210483	0.0220595	
10500	0.309255	0.334574	0.239873	0.218945	0.630253	0.807317	0.69161	-1.63898	10.365	10.3489	14.986	-0.0194872	-0.0159874	14.9725	-0.304	-0.304	-0.31	-0.31	0.0223422	0.021466	0.0210521	0.0220585	
10600	0.309883	0.335128	0.241753	0.220923	0.614462	0.815391	0.699571	-1.63101	10.3647	10.3491	14.9861	-0.0194563	-0.0158356	14.9724	-0.304	-0.303999	-0.310008	-0.310008	0.0223419	0.0214657	0.0210547	0.0220578	
10700	0.309981	0.335226	0.241812	0.220977	0.615732	0.815915	0.700115	-1.63046	10.3647	10.3487	14.986	-0.019481	-0.0160003	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223421	0.0214659	0.0210523	0.0220584	
10800	0.309995	0.33524	0.241807	0.220968	0.61611	0.81664	0.700823	-1.63066	10.3649	10.3485	14.986	-0.0195036	-0.0161431	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223423	0.0214662	0.02105	0.022059	
10900	0.310007	0.335253	0.241803	0.22096	0.616458	0.817326	0.701484	-1.63084	10.3651	10.3484	14.986	-0.0195239	-0.0162681	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223426	0.0214665	0.0210479	0.0220595	
11000	0.309262	0.334582	0.23987	0.218939	0.630467	0.807741	0.692022	-1.63909	10.3651	10.3488	14.986	-0.0195013	-0.0160695	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223423	0.0214662	0.0210508	0.0220588	
11100	0.309241	0.334559	0.239878	0.218954	0.62986	0.806591	0.690902	-1.63879	10.3647	10.3491	14.9861	-0.0194661	-0.0158446	14.9725	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214658	0.0210544	0.0220579	
11200	0.309976	0.335221	0.241813	0.22098	0.615589	0.815665	0.699865	-1.63039	10.3647	10.3488	14.986	-0.0194738	-0.0159456	14.9725	-0.304	-0.304	-0.31	-0.31	0.022342	0.0214659	0.0210531	0.0220582	
11300	0.30999	0.335235	0.241809	0.220971	0.615978	0.816403	0.70059	-1.6306	10.3648	10.3486	14.986	-0.0194971	-0.0160953	14.9726	-0.304	-0.304	-0.31	-0.31	0.0223423	0.0214662	0.0210508	0.0220588	
11400	0.310002	0.335249	0.241804	0.220962	0.616336	0.817101	0.701266	-1.63078	10.365	10.3484	14.986	-0.0195181	-0.0162262	14.9727	-0.304	-0.304	-0.31	-0.31	0.0223425	0.0214664	0.0210487	0.0220593	
