17600	0.352083	0.189989	0.0221314	0.00628039	24.9781
17700	0.353822	0.191495	0.0221305	0.00628016	25.1204
17800	0.355557	0.193005	0.0221297	0.00627995	25.2628
17900	0.357297	0.194522	0.0222673	0.00626856	25.4059
18000	0.359033	0.196045	0.0221364	0.00628226	25.5491
18100	0.360758	0.197569	0.0221334	0.00628099	25.6914
18200	0.362478	0.199096	0.0221326	0.00628071	25.8338
18300	0.364194	0.200628	0.0221316	0.00628046	25.9761
18400	0.365907	0.202164	0.0221308	0.00628023	26.1185
18500	0.367616	0.203705	0.0221299	0.00628001	26.2608
18600	0.369325	0.20525	0.0222647	0.00626765	26.4036
18700	0.371038	0.206804	0.0221709	0.00629268	26.5471
18800	0.372735	0.208358	0.0221335	0.00628107	26.6895
18900	0.374429	0.209915	0.0221328	0.00628079	26.8318
19000	0.376118	0.211477	0.0221319	0.00628053	26.9741
19100	0.377804	0.213042	0.022131	0.00628029	27.1165
19200	0.379486	0.214612	0.0221302	0.00628007	27.2588
19300	0.381165	0.216186	0.0222399	0.00625989	27.4013
19400	0.382851	0.21777	0.0222687	0.00626905	27.5449
19500	0.384524	0.219354	0.0221336	0.00628117	27.6875
19600	0.38619	0.220941	0.0221331	0.00628087	27.8298
19700	0.387852	0.222531	0.0221322	0.0062806	27.9722
19800	0.38951	0.224126	0.0221312	0.00628035	28.1145
19900	0.391164	0.225725	0.0221304	0.00628013	28.2568
20000	0.392814	0.227328	0.0221296	0.00627992	28.3992
20100	0.39447	0.228939	0.0222679	0.00626876	28.5425
20200	0.396118	0.230554	0.0221342	0.00628146	28.6855
20300	0.397757	0.232169	0.0221333	0.00628094	28.8278
20400	0.399391	0.233789	0.0221324	0.00628067	28.9702
20500	0.401021	0.235412	0.0221315	0.00628042	29.1125
20600	0.402647	0.23704	0.0221306	0.00628019	29.2549
20700	0.404268	0.238671	0.0221298	0.00627998	29.3972
20800	0.405893	0.240309	0.0222667	0.00626833	29.5402
20900	0.407516	0.241954	0.0221423	0.00628417	29.6835
21000	0.409126	0.243597	0.0221334	0.00628102	29.8259
21100	0.410732	0.245245	0.0221327	0.00628075	29.9682
21200	0.412333	0.246897	0.0221318	0.00628049	30.1106
21300	0.413931	0.248552	0.0221309	0.00628025	30.2529
21400	0.415524	0.250212	0.02213	0.00628003	30.3952
21500	0.417116	0.251876	0.0222604	0.00626621	30.5379
21600	0.418713	0.25355	0.022249	0.00629797	30.6815
21700	0.420295	0.255222	0.0221335	0.00628111	30.8239
21800	0.421872	0.256897	0.0221329	0.00628082	30.9662
21900	0.423444	0.258577	0.022132	0.00628056	31.1086
22000	0.425013	0.26026	0.0221311	0.00628032	31.2509
22100	0.426577	0.261947	0.0221303	0.00628009	31.3932
22200	0.428137	0.263638	0.0221873	0.00624918	31.5356
22300	0.429704	0.265338	0.0222683	0.00626893	31.6791
22400	0.43126	0.267039	0.0221337	0.00628124	31.8219
22500	0.432807	0.268742	0.0221332	0.0062809	31.9643
22600	0.43435	0.270449	0.0221323	0.00628063	32.1066
22700	0.435889	0.272159	0.0221314	0.00628038	32.2489
22800	0.437423	0.273873	0.0221305	0.00628015	32.3913
22900	0.438953	0.27559	0.0221297	0.00627994	32.5336
23000	0.440488	0.277316	0.0222675	0.00626861	32.6768
23100	0.442017	0.279046	0.0221355	0.00628195	32.8199
23200	0.443534	0.280775	0.0221334	0.00628098	32.9623
23300	0.445047	0.282508	0.0221325	0.0062807	33.1046
23400	0.446556	0.284245	0.0221316	0.00628045	33.247
23500	0.448061	0.285986	0.0221307	0.00628022	33.3893
23600	0.449561	0.28773	0.0221299	0.00628	33.5316
23700	0.451061	0.28948	0.0222655	0.00626789	33.6745
23800	0.452563	0.291238	0.0221596	0.00628949	33.8179
23900	0.45405	0.292994	0.0221335	0.00628106	33.9603
24000	0.455533	0.294753	0.0221328	0.00628078	34.1026
24100	0.457011	0.296516	0.0221319	0.00628052	34.245
24200	0.458485	0.298282	0.022131	0.00628028	34.3873
24300	0.459955	0.300052	0.0221301	0.00628006	34.5297
24400	0.461421	0.301826	0.0222479	0.00626231	34.6722
24500	0.462894	0.30361	0.0222688	0.00626909	34.8158
24600	0.464352	0.305393	0.0221336	0.00628115	34.9583
24700	0.465804	0.307178	0.022133	0.00628085	35.1007
24800	0.467251	0.308966	0.0221321	0.00628059	35.243
24900	0.468694	0.310758	0.0221312	0.00628034	35.3854
25000	0.470133	0.312553	0.0221304	0.00628012	35.5277
25100	0.471566	0.314352	0.0221296	0.00627991	35.67
25200	0.473006	0.31616	0.022268	0.0062688	35.8134
25300	0.474436	0.31797	0.022134	0.00628138	35.9563
25400	0.475857	0.31978	0.0221332	0.00628093	36.0987
