4200	1.03807	1.35175	-0.0874148	-2.30444	-0.49488	-0.673129	-0.743865	1.91927	32.526	33.3541	32.4684	33.2464
4300	1.03986	1.35666	-0.0878184	-2.31083	-0.492127	-0.671164	-0.745157	1.91581	32.5251	33.3555	32.4669	33.2473
4400	1.04155	1.36136	-0.0880829	-2.31706	-0.489374	-0.669079	-0.746364	1.91214	32.5243	33.3568	32.4656	33.2482
4500	1.04317	1.36586	-0.0882164	-2.32312	-0.486621	-0.666884	-0.747494	1.9083	32.5236	33.358	32.4643	33.2489
4600	1.02809	1.34391	0.0580039	-2.43203	-0.525677	-0.655043	-0.711732	1.89989	32.5343	33.3463	32.4767	33.2378
4700	1.04273	1.37105	-0.0779293	-2.33859	-0.481695	-0.659169	-0.747367	1.89534	32.523	33.3576	32.4657	33.2482
4800	1.04447	1.37522	-0.0783048	-2.34393	-0.478879	-0.656836	-0.74841	1.89134	32.5225	33.3586	32.4644	33.2491
4900	1.04609	1.37919	-0.0786125	-2.34928	-0.476112	-0.654446	-0.749421	1.88717	32.5219	33.3597	32.4632	33.2498
5000	1.04764	1.383	-0.0787804	-2.35454	-0.473348	-0.65197	-0.750369	1.88286	32.5214	33.3606	32.4622	33.2504
5100	1.04914	1.38667	-0.0788196	-2.35972	-0.470587	-0.649416	-0.751259	1.87842	32.5209	33.3615	32.4612	33.251
5200	1.05058	1.39021	-0.0787384	-2.36483	-0.467831	-0.646788	-0.752098	1.87386	32.5204	33.3624	32.4603	33.2515
5300	1.05198	1.39363	-0.0785439	-2.36988	-0.46508	-0.644091	-0.752888	1.86918	32.52	33.3632	32.4594	33.252
5400	1.03916	1.37199	0.0641343	-2.47586	-0.504008	-0.633204	-0.714521	1.8599	32.5307	33.3521	32.4712	33.2414
5500	1.04626	1.39211	-0.0740186	-2.39368	-0.463907	-0.638298	-0.754946	1.85262	32.5211	33.3601	32.4556	33.2508
5600	1.05256	1.39989	-0.0671663	-2.38822	-0.457452	-0.632635	-0.7526	1.84976	32.5197	33.3627	32.4608	33.2513
5700	1.05406	1.40303	-0.0672503	-2.39285	-0.454688	-0.629889	-0.753391	1.84503	32.5194	33.3634	32.4598	33.2518
5800	1.05552	1.40607	-0.0672031	-2.39743	-0.451928	-0.627085	-0.754134	1.84019	32.5191	33.3641	32.459	33.2523
5900	1.05694	1.40902	-0.0670376	-2.40199	-0.449172	-0.624225	-0.754835	1.83526	32.5187	33.3648	32.4582	33.2527
6000	1.05832	1.41188	-0.0667622	-2.40652	-0.44642	-0.621314	-0.755498	1.83025	32.5184	33.3654	32.4575	33.2531
6100	1.05965	1.41465	-0.0663838	-2.41104	-0.443672	-0.618355	-0.756125	1.82516	32.5181	33.366	32.4569	33.2534
6200	1.04667	1.39133	0.0771562	-2.51774	-0.483245	-0.607378	-0.714501	1.81241	32.5292	33.3542	32.4692	33.2423
6300	1.0579	1.41575	-0.055568	-2.42519	-0.43949	-0.609652	-0.755022	1.80923	32.5186	33.3642	32.4587	33.2518
6400	1.06012	1.41914	-0.0545542	-2.4279	-0.436121	-0.606272	-0.755219	1.80459	32.5183	33.365	32.4587	33.2524
6500	1.06159	1.42178	-0.0544859	-2.43213	-0.433353	-0.603329	-0.755898	1.79954	32.5181	33.3655	32.4579	33.2528
6600	1.06302	1.42435	-0.0542959	-2.43634	-0.430589	-0.60034	-0.756536	1.79442	32.5178	33.3661	32.4572	33.2532
6700	1.06441	1.42685	-0.0539958	-2.44055	-0.427828	-0.597308	-0.757138	1.78922	32.5176	33.3666	32.4566	33.2536
